N-be75eec_150,memetic_random-init_exchange_rank-comb_rank-select_rank-mut_pop_20_mut_0.300000_time_22.072700_,150,memetic,exchange,0.3,random-init,20,3450200,3482828,35.5876,0
N-be75np_150,memetic_random-init_exchange_rank-comb_rank-select_rank-mut_pop_20_mut_0.300000_time_22.846850_,150,memetic,exchange,0.3,random-init,20,7101670,7174325,36.9502,1
N-be75oi_150,memetic_random-init_exchange_rank-comb_rank-select_rank-mut_pop_20_mut_0.300000_time_31.828150_,150,memetic,exchange,0.3,random-init,20,2230791,2246534,43.3858,0
N-be75tot_150,memetic_random-init_exchange_rank-comb_rank-select_rank-mut_pop_20_mut_0.300000_time_22.396400_,150,memetic,exchange,0.3,random-init,20,12028849,12287707,34.4422,2
N-stabu1_150,memetic_random-init_exchange_rank-comb_rank-select_rank-mut_pop_20_mut_0.300000_time_23.729900_,150,memetic,exchange,0.3,random-init,20,2844817,2875732,37.5985,1
N-stabu2_150,memetic_random-init_exchange_rank-comb_rank-select_rank-mut_pop_20_mut_0.300000_time_24.571050_,150,memetic,exchange,0.3,random-init,20,4305588,4327538,40.7588,0
N-stabu3_150,memetic_random-init_exchange_rank-comb_rank-select_rank-mut_pop_20_mut_0.300000_time_23.978350_,150,memetic,exchange,0.3,random-init,20,4448022,4510445,37.5521,1
N-t59b11xx_150,memetic_random-init_exchange_rank-comb_rank-select_rank-mut_pop_20_mut_0.300000_time_23.187000_,150,memetic,exchange,0.3,random-init,20,3191575,3239550,33.276,1
N-t59d11xx_150,memetic_random-init_exchange_rank-comb_rank-select_rank-mut_pop_20_mut_0.300000_time_24.218950_,150,memetic,exchange,0.3,random-init,20,1443280,1462697,34.0275,1
N-t59f11xx_150,memetic_random-init_exchange_rank-comb_rank-select_rank-mut_pop_20_mut_0.300000_time_19.571550_,150,memetic,exchange,0.3,random-init,20,1521975,1543733,29.963,1
N-t59n11xx_150,memetic_random-init_exchange_rank-comb_rank-select_rank-mut_pop_20_mut_0.300000_time_24.762300_,150,memetic,exchange,0.3,random-init,20,315593,318960,36.4621,1
N-t65b11xx_150,memetic_random-init_exchange_rank-comb_rank-select_rank-mut_pop_20_mut_0.300000_time_26.253050_,150,memetic,exchange,0.3,random-init,20,6351273,6453836,39.7528,1
N-t65d11xx_150,memetic_random-init_exchange_rank-comb_rank-select_rank-mut_pop_20_mut_0.300000_time_18.859300_,150,memetic,exchange,0.3,random-init,20,3511125,3559347,32.2312,1
N-t65f11xx_150,memetic_random-init_exchange_rank-comb_rank-select_rank-mut_pop_20_mut_0.300000_time_22.022700_,150,memetic,exchange,0.3,random-init,20,3110258,3159326,35.564,1
N-t65l11xx_150,memetic_random-init_exchange_rank-comb_rank-select_rank-mut_pop_20_mut_0.300000_time_21.741200_,150,memetic,exchange,0.3,random-init,20,251451,253396,31.4224,0
N-t65n11xx_150,memetic_random-init_exchange_rank-comb_rank-select_rank-mut_pop_20_mut_0.300000_time_21.989900_,150,memetic,exchange,0.3,random-init,20,542940,550733,33.6276,1
N-t69r11xx_150,memetic_random-init_exchange_rank-comb_rank-select_rank-mut_pop_20_mut_0.300000_time_27.578950_,150,memetic,exchange,0.3,random-init,20,11704597,11855957,37.901,1
N-t70b11xx_150,memetic_random-init_exchange_rank-comb_rank-select_rank-mut_pop_20_mut_0.300000_time_26.324350_,150,memetic,exchange,0.3,random-init,20,9523994,9647229,38.8731,1
N-t70d11xn_150,memetic_random-init_exchange_rank-comb_rank-select_rank-mut_pop_20_mut_0.300000_time_21.733400_,150,memetic,exchange,0.3,random-init,20,5701254,5825147,35.594,2
N-t70d11xx_150,memetic_random-init_exchange_rank-comb_rank-select_rank-mut_pop_20_mut_0.300000_time_23.146600_,150,memetic,exchange,0.3,random-init,20,6056385,6174178,36.9188,1
N-t70f11xx_150,memetic_random-init_exchange_rank-comb_rank-select_rank-mut_pop_20_mut_0.300000_time_17.651800_,150,memetic,exchange,0.3,random-init,20,5055170,5150097,28.5012,1
N-t70l11xx_150,memetic_random-init_exchange_rank-comb_rank-select_rank-mut_pop_20_mut_0.300000_time_32.181300_,150,memetic,exchange,0.3,random-init,20,433628,436862,41.6445,0
N-t70n11xx_150,memetic_random-init_exchange_rank-comb_rank-select_rank-mut_pop_20_mut_0.300000_time_24.375050_,150,memetic,exchange,0.3,random-init,20,937242,948913,36.6234,1
N-t74d11xx_150,memetic_random-init_exchange_rank-comb_rank-select_rank-mut_pop_20_mut_0.300000_time_20.889100_,150,memetic,exchange,0.3,random-init,20,9233585,9396044,32.8432,1
N-t75d11xx_150,memetic_random-init_exchange_rank-comb_rank-select_rank-mut_pop_20_mut_0.300000_time_24.323500_,150,memetic,exchange,0.3,random-init,20,9482706,9642140,38.1686,1
N-t75e11xx_150,memetic_random-init_exchange_rank-comb_rank-select_rank-mut_pop_20_mut_0.300000_time_22.893450_,150,memetic,exchange,0.3,random-init,20,41147358,41570193,38.4251,1
N-t75k11xx_150,memetic_random-init_exchange_rank-comb_rank-select_rank-mut_pop_20_mut_0.300000_time_27.109500_,150,memetic,exchange,0.3,random-init,20,1533876,1541596,39.5625,0
N-t75n11xx_150,memetic_random-init_exchange_rank-comb_rank-select_rank-mut_pop_20_mut_0.300000_time_23.607150_,150,memetic,exchange,0.3,random-init,20,1714928,1743094,35.4336,1
N-tiw56n54_150,memetic_random-init_exchange_rank-comb_rank-select_rank-mut_pop_20_mut_0.300000_time_21.121500_,150,memetic,exchange,0.3,random-init,20,824198,837945,35.0669,1
N-tiw56n58_150,memetic_random-init_exchange_rank-comb_rank-select_rank-mut_pop_20_mut_0.300000_time_22.818600_,150,memetic,exchange,0.3,random-init,20,1138324,1155392,34.6472,1
N-tiw56n62_150,memetic_random-init_exchange_rank-comb_rank-select_rank-mut_pop_20_mut_0.300000_time_22.412250_,150,memetic,exchange,0.3,random-init,20,1607496,1626921,33.8175,1
N-tiw56n66_150,memetic_random-init_exchange_rank-comb_rank-select_rank-mut_pop_20_mut_0.300000_time_20.651550_,150,memetic,exchange,0.3,random-init,20,2083115,2107619,31.9583,1
N-tiw56n67_150,memetic_random-init_exchange_rank-comb_rank-select_rank-mut_pop_20_mut_0.300000_time_23.695450_,150,memetic,exchange,0.3,random-init,20,2340880,2372926,35.7328,1
N-tiw56n72_150,memetic_random-init_exchange_rank-comb_rank-select_rank-mut_pop_20_mut_0.300000_time_23.767750_,150,memetic,exchange,0.3,random-init,20,4068190,4135907,37.2261,1
N-tiw56r54_150,memetic_random-init_exchange_rank-comb_rank-select_rank-mut_pop_20_mut_0.300000_time_20.455200_,150,memetic,exchange,0.3,random-init,20,945439,958192,34.4368,1
N-tiw56r58_150,memetic_random-init_exchange_rank-comb_rank-select_rank-mut_pop_20_mut_0.300000_time_24.272400_,150,memetic,exchange,0.3,random-init,20,1206271,1219295,37.2079,1
N-tiw56r66_150,memetic_random-init_exchange_rank-comb_rank-select_rank-mut_pop_20_mut_0.300000_time_20.044650_,150,memetic,exchange,0.3,random-init,20,1908659,1940755,29.7987,1
N-tiw56r67_150,memetic_random-init_exchange_rank-comb_rank-select_rank-mut_pop_20_mut_0.300000_time_28.817300_,150,memetic,exchange,0.3,random-init,20,2032401,2056347,39.8921,1
N-tiw56r72_150,memetic_random-init_exchange_rank-comb_rank-select_rank-mut_pop_20_mut_0.300000_time_22.411350_,150,memetic,exchange,0.3,random-init,20,2759689,2823758,34.0394,2
