N-be75eec_150,memetic_random-init_exchange_rank-comb_rank-select_rank-mut_pop_10_mut_0.000000_time_22.072700_,150,memetic,exchange,0,random-init,10,3436882,3482828,28.81,1
N-be75eec_150,memetic_random-init_exchange_rank-comb_rank-select_rank-mut_pop_10_mut_0.100000_time_22.072700_,150,memetic,exchange,0.1,random-init,10,3438624,3482828,28.877,1
N-be75eec_150,memetic_random-init_exchange_rank-comb_rank-select_rank-mut_pop_10_mut_0.200000_time_22.072700_,150,memetic,exchange,0.2,random-init,10,3452953,3482828,29.0389,0
N-be75eec_150,memetic_random-init_exchange_rank-comb_rank-select_rank-mut_pop_10_mut_0.300000_time_22.072700_,150,memetic,exchange,0.3,random-init,10,3446835,3482828,28.9576,1
N-be75eec_150,memetic_random-init_exchange_rank-comb_rank-select_rank-mut_pop_10_mut_0.400000_time_22.072700_,150,memetic,exchange,0.4,random-init,10,3452243,3482828,28.8952,0
N-be75eec_150,memetic_random-init_exchange_rank-comb_rank-select_rank-mut_pop_10_mut_0.500000_time_22.072700_,150,memetic,exchange,0.5,random-init,10,3439507,3482828,28.8112,1
N-be75eec_150,memetic_random-init_exchange_rank-comb_rank-select_rank-mut_pop_10_mut_0.700000_time_22.072700_,150,memetic,exchange,0.7,random-init,10,3446600,3482828,28.7957,1
N-be75eec_150,memetic_random-init_exchange_rank-comb_rank-select_rank-mut_pop_10_mut_0.900000_time_22.072700_,150,memetic,exchange,0.9,random-init,10,3450168,3482828,28.9308,0
N-be75eec_150,memetic_random-init_exchange_rank-comb_rank-select_rank-mut_pop_10_mut_1.000000_time_22.072700_,150,memetic,exchange,1,random-init,10,3435430,3482828,29.0504,1
N-be75np_150,memetic_random-init_exchange_rank-comb_rank-select_rank-mut_pop_10_mut_0.000000_time_22.846850_,150,memetic,exchange,0,random-init,10,7085016,7174325,29.7288,1
N-be75np_150,memetic_random-init_exchange_rank-comb_rank-select_rank-mut_pop_10_mut_0.100000_time_22.846850_,150,memetic,exchange,0.1,random-init,10,7098434,7174325,29.7754,1
N-be75np_150,memetic_random-init_exchange_rank-comb_rank-select_rank-mut_pop_10_mut_0.200000_time_22.846850_,150,memetic,exchange,0.2,random-init,10,7105714,7174325,29.8321,0
N-be75np_150,memetic_random-init_exchange_rank-comb_rank-select_rank-mut_pop_10_mut_0.300000_time_22.846850_,150,memetic,exchange,0.3,random-init,10,7099506,7174325,29.7421,1
N-be75np_150,memetic_random-init_exchange_rank-comb_rank-select_rank-mut_pop_10_mut_0.400000_time_22.846850_,150,memetic,exchange,0.4,random-init,10,7110459,7174325,29.9492,0
N-be75np_150,memetic_random-init_exchange_rank-comb_rank-select_rank-mut_pop_10_mut_0.500000_time_22.846850_,150,memetic,exchange,0.5,random-init,10,7093862,7174325,29.9056,1
N-be75np_150,memetic_random-init_exchange_rank-comb_rank-select_rank-mut_pop_10_mut_0.700000_time_22.846850_,150,memetic,exchange,0.7,random-init,10,7095483,7174325,29.8976,1
N-be75np_150,memetic_random-init_exchange_rank-comb_rank-select_rank-mut_pop_10_mut_0.900000_time_22.846850_,150,memetic,exchange,0.9,random-init,10,7106851,7174325,29.8486,0
N-be75np_150,memetic_random-init_exchange_rank-comb_rank-select_rank-mut_pop_10_mut_1.000000_time_22.846850_,150,memetic,exchange,1,random-init,10,7092528,7174325,29.8161,1
N-be75oi_150,memetic_random-init_exchange_rank-comb_rank-select_rank-mut_pop_10_mut_0.000000_time_31.828150_,150,memetic,exchange,0,random-init,10,2230738,2246534,37.5763,0
N-be75oi_150,memetic_random-init_exchange_rank-comb_rank-select_rank-mut_pop_10_mut_0.100000_time_31.828150_,150,memetic,exchange,0.1,random-init,10,2225981,2246534,37.5663,0
N-be75oi_150,memetic_random-init_exchange_rank-comb_rank-select_rank-mut_pop_10_mut_0.200000_time_31.828150_,150,memetic,exchange,0.2,random-init,10,2232953,2246534,37.5877,0
N-be75oi_150,memetic_random-init_exchange_rank-comb_rank-select_rank-mut_pop_10_mut_0.300000_time_31.828150_,150,memetic,exchange,0.3,random-init,10,2231504,2246534,37.5583,0
N-be75oi_150,memetic_random-init_exchange_rank-comb_rank-select_rank-mut_pop_10_mut_0.400000_time_31.828150_,150,memetic,exchange,0.4,random-init,10,2222752,2246534,37.5954,1
N-be75oi_150,memetic_random-init_exchange_rank-comb_rank-select_rank-mut_pop_10_mut_0.500000_time_31.828150_,150,memetic,exchange,0.5,random-init,10,2223020,2246534,37.7549,1
N-be75oi_150,memetic_random-init_exchange_rank-comb_rank-select_rank-mut_pop_10_mut_0.700000_time_31.828150_,150,memetic,exchange,0.7,random-init,10,2226762,2246534,37.5736,0
N-be75oi_150,memetic_random-init_exchange_rank-comb_rank-select_rank-mut_pop_10_mut_0.900000_time_31.828150_,150,memetic,exchange,0.9,random-init,10,2234897,2246534,37.6598,0
N-be75oi_150,memetic_random-init_exchange_rank-comb_rank-select_rank-mut_pop_10_mut_1.000000_time_31.828150_,150,memetic,exchange,1,random-init,10,2223656,2246534,37.9593,1
N-be75tot_150,memetic_random-init_exchange_rank-comb_rank-select_rank-mut_pop_10_mut_0.000000_time_22.396400_,150,memetic,exchange,0,random-init,10,12033103,12287707,28.2844,2
N-be75tot_150,memetic_random-init_exchange_rank-comb_rank-select_rank-mut_pop_10_mut_0.100000_time_22.396400_,150,memetic,exchange,0.1,random-init,10,12022926,12287707,28.3922,2
N-be75tot_150,memetic_random-init_exchange_rank-comb_rank-select_rank-mut_pop_10_mut_0.200000_time_22.396400_,150,memetic,exchange,0.2,random-init,10,12062050,12287707,28.4418,1
N-be75tot_150,memetic_random-init_exchange_rank-comb_rank-select_rank-mut_pop_10_mut_0.300000_time_22.396400_,150,memetic,exchange,0.3,random-init,10,12051705,12287707,28.3338,1
N-be75tot_150,memetic_random-init_exchange_rank-comb_rank-select_rank-mut_pop_10_mut_0.400000_time_22.396400_,150,memetic,exchange,0.4,random-init,10,12047294,12287707,28.3311,1
N-be75tot_150,memetic_random-init_exchange_rank-comb_rank-select_rank-mut_pop_10_mut_0.500000_time_22.396400_,150,memetic,exchange,0.5,random-init,10,12021728,12287707,28.3152,2
N-be75tot_150,memetic_random-init_exchange_rank-comb_rank-select_rank-mut_pop_10_mut_0.700000_time_22.396400_,150,memetic,exchange,0.7,random-init,10,12048597,12287707,28.3597,1
N-be75tot_150,memetic_random-init_exchange_rank-comb_rank-select_rank-mut_pop_10_mut_0.900000_time_22.396400_,150,memetic,exchange,0.9,random-init,10,12035652,12287707,28.6247,2
N-be75tot_150,memetic_random-init_exchange_rank-comb_rank-select_rank-mut_pop_10_mut_1.000000_time_22.396400_,150,memetic,exchange,1,random-init,10,12007141,12287707,28.3629,2
N-stabu1_150,memetic_random-init_exchange_rank-comb_rank-select_rank-mut_pop_10_mut_0.000000_time_23.729900_,150,memetic,exchange,0,random-init,10,2842205,2875732,30.5497,1
N-stabu1_150,memetic_random-init_exchange_rank-comb_rank-select_rank-mut_pop_10_mut_0.100000_time_23.729900_,150,memetic,exchange,0.1,random-init,10,2837812,2875732,30.4884,1
N-stabu1_150,memetic_random-init_exchange_rank-comb_rank-select_rank-mut_pop_10_mut_0.200000_time_23.729900_,150,memetic,exchange,0.2,random-init,10,2836608,2875732,30.5675,1
N-stabu1_150,memetic_random-init_exchange_rank-comb_rank-select_rank-mut_pop_10_mut_0.300000_time_23.729900_,150,memetic,exchange,0.3,random-init,10,2848714,2875732,30.5794,0
N-stabu1_150,memetic_random-init_exchange_rank-comb_rank-select_rank-mut_pop_10_mut_0.400000_time_23.729900_,150,memetic,exchange,0.4,random-init,10,2843542,2875732,30.546,1
