N-be75eec_150,ils_TEI_perturb_insert_time_22.072700_moves_2_cw,150,ils,TEI,insert,cw,2,3463402,3482828,22.0861,0
N-be75eec_150,ils_TEI_perturb_insert_time_22.072700_moves_3_cw,150,ils,TEI,insert,cw,3,3451100,3482828,22.077,0
N-be75eec_150,ils_TEI_perturb_insert_time_22.072700_moves_4_cw,150,ils,TEI,insert,cw,4,3452644,3482828,22.0828,0
N-be75eec_150,ils_TEI_perturb_insert_time_22.072700_moves_5_cw,150,ils,TEI,insert,cw,5,3452870,3482828,22.0856,0
N-be75eec_150,ils_TEI_perturb_insert_time_22.072700_moves_6_cw,150,ils,TEI,insert,cw,6,3446994,3482828,22.0892,1
N-be75eec_150,ils_TEI_perturb_insert_time_22.072700_moves_7_cw,150,ils,TEI,insert,cw,7,3457368,3482828,22.1073,0
N-be75eec_150,ils_TEI_perturb_insert_time_22.072700_moves_8_cw,150,ils,TEI,insert,cw,8,3456950,3482828,22.1081,0
N-be75eec_150,ils_TEI_perturb_insert_time_22.072700_moves_9_cw,150,ils,TEI,insert,cw,9,3448990,3482828,22.0849,0
N-be75np_150,ils_TEI_perturb_insert_time_22.846850_moves_2_cw,150,ils,TEI,insert,cw,2,7117224,7174325,22.8477,0
N-be75np_150,ils_TEI_perturb_insert_time_22.846850_moves_3_cw,150,ils,TEI,insert,cw,3,7118043,7174325,22.8559,0
N-be75np_150,ils_TEI_perturb_insert_time_22.846850_moves_4_cw,150,ils,TEI,insert,cw,4,7131255,7174325,22.86,0
N-be75np_150,ils_TEI_perturb_insert_time_22.846850_moves_5_cw,150,ils,TEI,insert,cw,5,7123332,7174325,22.8572,0
N-be75np_150,ils_TEI_perturb_insert_time_22.846850_moves_6_cw,150,ils,TEI,insert,cw,6,7110692,7174325,22.8653,0
N-be75np_150,ils_TEI_perturb_insert_time_22.846850_moves_7_cw,150,ils,TEI,insert,cw,7,7126186,7174325,22.8832,0
N-be75np_150,ils_TEI_perturb_insert_time_22.846850_moves_8_cw,150,ils,TEI,insert,cw,8,7145808,7174325,22.8534,0
N-be75np_150,ils_TEI_perturb_insert_time_22.846850_moves_9_cw,150,ils,TEI,insert,cw,9,7108806,7174325,22.8484,0
N-be75oi_150,ils_TEI_perturb_insert_time_31.828150_moves_2_cw,150,ils,TEI,insert,cw,2,2236806,2246534,31.8338,0
N-be75oi_150,ils_TEI_perturb_insert_time_31.828150_moves_3_cw,150,ils,TEI,insert,cw,3,2239624,2246534,31.8668,0
N-be75oi_150,ils_TEI_perturb_insert_time_31.828150_moves_4_cw,150,ils,TEI,insert,cw,4,2238376,2246534,31.8324,0
N-be75oi_150,ils_TEI_perturb_insert_time_31.828150_moves_5_cw,150,ils,TEI,insert,cw,5,2240899,2246534,31.8793,0
N-be75oi_150,ils_TEI_perturb_insert_time_31.828150_moves_6_cw,150,ils,TEI,insert,cw,6,2242134,2246534,31.8749,0
N-be75oi_150,ils_TEI_perturb_insert_time_31.828150_moves_7_cw,150,ils,TEI,insert,cw,7,2240164,2246534,31.8591,0
N-be75oi_150,ils_TEI_perturb_insert_time_31.828150_moves_8_cw,150,ils,TEI,insert,cw,8,2239906,2246534,31.8524,0
N-be75oi_150,ils_TEI_perturb_insert_time_31.828150_moves_9_cw,150,ils,TEI,insert,cw,9,2242928,2246534,31.8615,0
N-be75tot_150,ils_TEI_perturb_insert_time_22.396400_moves_2_cw,150,ils,TEI,insert,cw,2,12198231,12287707,22.3978,0
N-be75tot_150,ils_TEI_perturb_insert_time_22.396400_moves_3_cw,150,ils,TEI,insert,cw,3,12124234,12287707,22.3995,1
N-be75tot_150,ils_TEI_perturb_insert_time_22.396400_moves_4_cw,150,ils,TEI,insert,cw,4,12133504,12287707,22.4089,1
N-be75tot_150,ils_TEI_perturb_insert_time_22.396400_moves_5_cw,150,ils,TEI,insert,cw,5,12199300,12287707,22.4102,0
