N-t59n11xx_250,iter_first_insert_random,250,iter,first,insert,random,775310,825608,4.38716,6
N-t59n11xx_250,iter_first_transpose_random,250,iter,first,transpose,random,545073,825608,0.008798,33
N-t59n11xx_250,iter_best_exchange_cw,250,iter,best,exchange,cw,795263,825608,1.17631,3
N-t59n11xx_250,iter_best_insert_cw,250,iter,best,insert,cw,782257,825608,0.549511,5
N-t59n11xx_250,iter_best_transpose_cw,250,iter,best,transpose,cw,640355,825608,0.010358,22
N-t59n11xx_250,iter_first_exchange_cw,250,iter,first,exchange,cw,800195,825608,6.35419,3
N-t59n11xx_250,iter_first_insert_cw,250,iter,first,insert,cw,781338,825608,3.7146,5
N-t59n11xx_250,iter_first_transpose_cw,250,iter,first,transpose,cw,639983,825608,0.007721,22
N-t70l11xx_150,iter_best_exchange_random,150,iter,best,exchange,random,417443,436862,0.091157,4
N-t70l11xx_150,iter_best_insert_random,150,iter,best,insert,random,406323,436862,0.048879,6
N-t70l11xx_150,iter_best_transpose_random,150,iter,best,transpose,random,244716,436862,0.001287,43
N-t70l11xx_150,iter_first_exchange_random,150,iter,first,exchange,random,415057,436862,0.46276,4
N-t70l11xx_150,iter_first_insert_random,150,iter,first,insert,random,396699,436862,0.218014,9
N-t70l11xx_150,iter_first_transpose_random,150,iter,first,transpose,random,244183,436862,0.001018,44
N-t70l11xx_150,iter_best_exchange_cw,150,iter,best,exchange,cw,416087,436862,0.102207,4
N-t70l11xx_150,iter_best_insert_cw,150,iter,best,insert,cw,407507,436862,0.046126,6
N-t70l11xx_150,iter_best_transpose_cw,150,iter,best,transpose,cw,315326,436862,0.001839,27
N-t70l11xx_150,iter_first_exchange_cw,150,iter,first,exchange,cw,424684,436862,0.56104,2
N-t70l11xx_150,iter_first_insert_cw,150,iter,first,insert,cw,410996,436862,0.230762,5
N-t70l11xx_150,iter_first_transpose_cw,150,iter,first,transpose,cw,315406,436862,0.001489,27
N-t70f11xx_250,iter_best_exchange_random,250,iter,best,exchange,random,12958499,13586135,1.23903,4
N-t70f11xx_250,iter_best_insert_random,250,iter,best,insert,random,13029755,13586135,0.593769,4
N-t70f11xx_250,iter_best_transpose_random,250,iter,best,transpose,random,9595934,13586135,0.014319,29
N-t70f11xx_250,iter_first_exchange_random,250,iter,first,exchange,random,13202639,13586135,7.23869,2
N-t70f11xx_250,iter_first_insert_random,250,iter,first,insert,random,13042273,13586135,5.13837,4
N-t70f11xx_250,iter_first_transpose_random,250,iter,first,transpose,random,9567777,13586135,0.00967,29
N-t70f11xx_250,iter_best_exchange_cw,250,iter,best,exchange,cw,12983472,13586135,1.11299,4
N-t70f11xx_250,iter_best_insert_cw,250,iter,best,insert,cw,13032694,13586135,0.592407,4
N-t70f11xx_250,iter_best_transpose_cw,250,iter,best,transpose,cw,10636721,13586135,0.015055,21
N-t70f11xx_250,iter_first_exchange_cw,250,iter,first,exchange,cw,13245075,13586135,7.14977,2
N-t70f11xx_250,iter_first_insert_cw,250,iter,first,insert,cw,12999518,13586135,4.5594,4
N-t70f11xx_250,iter_first_transpose_cw,250,iter,first,transpose,cw,10662331,13586135,0.01131,21
N-t59d11xx_150,iter_best_exchange_random,150,iter,best,exchange,random,1411950,1462697,0.135883,3
N-t59d11xx_150,iter_best_insert_random,150,iter,best,insert,random,1379264,1462697,0.040053,5
N-t59d11xx_150,iter_best_transpose_random,150,iter,best,transpose,random,980280,1462697,0.002813,32
N-t59d11xx_150,iter_first_exchange_random,150,iter,first,exchange,random,1409308,1462697,0.493105,3
N-t59d11xx_150,iter_first_insert_random,150,iter,first,insert,random,1395511,1462697,0.322054,4
N-t59d11xx_150,iter_first_transpose_random,150,iter,first,transpose,random,978861,1462697,0.002166,33
N-t59d11xx_150,iter_best_exchange_cw,150,iter,best,exchange,cw,1415845,1462697,0.098745,3
N-t59d11xx_150,iter_best_insert_cw,150,iter,best,insert,cw,1385272,1462697,0.058095,5
N-t59d11xx_150,iter_best_transpose_cw,150,iter,best,transpose,cw,1111168,1462697,0.00313,24
N-t59d11xx_150,iter_first_exchange_cw,150,iter,first,exchange,cw,1415893,1462697,0.476373,3
N-t59d11xx_150,iter_first_insert_cw,150,iter,first,insert,cw,1389133,1462697,0.252862,5
N-t59d11xx_150,iter_first_transpose_cw,150,iter,first,transpose,cw,1110698,1462697,0.002234,24
N-t65b11xx_150,iter_best_exchange_random,150,iter,best,exchange,random,6181180,6453836,0.120658,4
N-t65b11xx_150,iter_best_insert_random,150,iter,best,insert,random,6081032,6453836,0.047048,5
N-t65b11xx_150,iter_best_transpose_random,150,iter,best,transpose,random,3926033,6453836,0.004276,39
N-t65b11xx_150,iter_first_exchange_random,150,iter,first,exchange,random,6254113,6453836,0.704474,3
N-t65b11xx_150,iter_first_insert_random,150,iter,first,insert,random,5984389,6453836,0.405717,7
N-t65b11xx_150,iter_first_transpose_random,150,iter,first,transpose,random,3939150,6453836,0.002904,38
N-t65b11xx_150,iter_best_exchange_cw,150,iter,best,exchange,cw,6270048,6453836,0.139847,2
N-t65b11xx_150,iter_best_insert_cw,150,iter,best,insert,cw,6153787,6453836,0.052698,4
N-t65b11xx_150,iter_best_transpose_cw,150,iter,best,transpose,cw,5086579,6453836,0.003803,21
N-t65b11xx_150,iter_first_exchange_cw,150,iter,first,exchange,cw,6274814,6453836,0.515346,2
N-t65b11xx_150,iter_first_insert_cw,150,iter,first,insert,cw,6186231,6453836,0.311517,4
N-t65b11xx_150,iter_first_transpose_cw,150,iter,first,transpose,cw,5085186,6453836,0.003036,21
N-tiw56n54_150,iter_best_exchange_random,150,iter,best,exchange,random,805315,837945,0.112564,3
N-tiw56n54_150,iter_best_insert_random,150,iter,best,insert,random,803145,837945,0.0512,4
N-tiw56n54_150,iter_best_transpose_random,150,iter,best,transpose,random,564037,837945,0.004296,32
N-tiw56n54_150,iter_first_exchange_random,150,iter,first,exchange,random,811934,837945,0.722461,3
N-tiw56n54_150,iter_first_insert_random,150,iter,first,insert,random,807377,837945,0.515095,3
N-tiw56n54_150,iter_first_transpose_random,150,iter,first,transpose,random,562592,837945,0.002966,32
N-tiw56n54_150,iter_best_exchange_cw,150,iter,best,exchange,cw,804682,837945,0.117799,3
N-tiw56n54_150,iter_best_insert_cw,150,iter,best,insert,cw,804657,837945,0.073831,3
N-tiw56n54_150,iter_best_transpose_cw,150,iter,best,transpose,cw,658549,837945,0.004049,21
N-tiw56n54_150,iter_first_exchange_cw,150,iter,first,exchange,cw,807808,837945,0.428931,3
N-tiw56n54_150,iter_first_insert_cw,150,iter,first,insert,cw,795025,837945,0.331942,5
N-tiw56n54_150,iter_first_transpose_cw,150,iter,first,transpose,cw,656991,837945,0.003109,21
N-be75tot_250,iter_best_exchange_random,250,iter,best,exchange,random,29934766,30958609,1.28529,3
N-be75tot_250,iter_best_insert_random,250,iter,best,insert,random,29474854,30958609,0.612778,4
N-be75tot_250,iter_best_transpose_random,250,iter,best,transpose,random,19197538,30958609,0.012256,37
N-be75tot_250,iter_first_exchange_random,250,iter,first,exchange,random,30111018,30958609,10.8285,2
N-be75tot_250,iter_first_insert_random,250,iter,first,insert,random,29415650,30958609,6.42269,4
N-be75tot_250,iter_first_transpose_random,250,iter,first,transpose,random,19143599,30958609,0.009598,38
N-be75tot_250,iter_best_exchange_cw,250,iter,best,exchange,cw,29916617,30958609,1.24552,3
N-be75tot_250,iter_best_insert_cw,250,iter,best,insert,cw,29393815,30958609,0.558053,5
N-be75tot_250,iter_best_transpose_cw,250,iter,best,transpose,cw,24803973,30958609,0.013078,19
N-be75tot_250,iter_first_exchange_cw,250,iter,first,exchange,cw,30361466,30958609,7.97907,1
N-be75tot_250,iter_first_insert_cw,250,iter,first,insert,cw,29716220,30958609,4.04866,4
N-be75tot_250,iter_first_transpose_cw,250,iter,first,transpose,cw,24780138,30958609,0.011001,19
N-t70d11xx_150,iter_best_exchange_random,150,iter,best,exchange,random,5948476,6174178,0.158634,3
N-t70d11xx_150,iter_best_insert_random,150,iter,best,insert,random,5878710,6174178,0.056561,4
N-t70d11xx_150,iter_best_transpose_random,150,iter,best,transpose,random,4177427,6174178,0.003826,32
N-t70d11xx_150,iter_first_exchange_random,150,iter,first,exchange,random,5983225,6174178,0.70275,3
N-t70d11xx_150,iter_first_insert_random,150,iter,first,insert,random,5963988,6174178,0.456189,3
N-t70d11xx_150,iter_first_transpose_random,150,iter,first,transpose,random,4179612,6174178,0.002957,32
N-t70d11xx_150,iter_best_exchange_cw,150,iter,best,exchange,cw,6018711,6174178,0.138662,2
N-t70d11xx_150,iter_best_insert_cw,150,iter,best,insert,cw,5842364,6174178,0.051968,5
N-t70d11xx_150,iter_best_transpose_cw,150,iter,best,transpose,cw,4950843,6174178,0.005301,19
N-t70d11xx_150,iter_first_exchange_cw,150,iter,first,exchange,cw,5993372,6174178,0.618089,2
N-t70d11xx_150,iter_first_insert_cw,150,iter,first,insert,cw,5858293,6174178,0.298991,5
N-t70d11xx_150,iter_first_transpose_cw,150,iter,first,transpose,cw,4943297,6174178,0.003658,19
N-tiw56r54_250,iter_best_exchange_random,250,iter,best,exchange,random,2312077,2387349,1.24973,3
N-tiw56r54_250,iter_best_insert_random,250,iter,best,insert,random,2278528,2387349,0.657015,4
N-tiw56r54_250,iter_best_transpose_random,250,iter,best,transpose,random,1688444,2387349,0.014975,29
N-tiw56r54_250,iter_first_exchange_random,250,iter,first,exchange,random,2325915,2387349,8.94276,2
N-tiw56r54_250,iter_first_insert_random,250,iter,first,insert,random,2270008,2387349,5.92094,4
N-tiw56r54_250,iter_first_transpose_random,250,iter,first,transpose,random,1686725,2387349,0.011615,29
N-tiw56r54_250,iter_best_exchange_cw,250,iter,best,exchange,cw,2301946,2387349,1.21282,3
N-tiw56r54_250,iter_best_insert_cw,250,iter,best,insert,cw,2258404,2387349,0.475364,5
N-tiw56r54_250,iter_best_transpose_cw,250,iter,best,transpose,cw,1890467,2387349,0.016798,20
N-tiw56r54_250,iter_first_exchange_cw,250,iter,first,exchange,cw,2326699,2387349,7.32484,2
N-tiw56r54_250,iter_first_insert_cw,250,iter,first,insert,cw,2273631,2387349,4.79837,4
N-tiw56r54_250,iter_first_transpose_cw,250,iter,first,transpose,cw,1891429,2387349,0.01332,20
N-t59f11xx_250,iter_best_exchange_random,250,iter,best,exchange,random,3829474,3993006,1.26918,4
N-t59f11xx_250,iter_best_insert_random,250,iter,best,insert,random,3811769,3993006,0.524155,4
N-t59f11xx_250,iter_best_transpose_random,250,iter,best,transpose,random,2617526,3993006,0.009207,34
N-t59f11xx_250,iter_first_exchange_random,250,iter,first,exchange,random,3856035,3993006,6.32726,3
N-t59f11xx_250,iter_first_insert_random,250,iter,first,insert,random,3769175,3993006,4.6646,5
N-t59f11xx_250,iter_first_transpose_random,250,iter,first,transpose,random,2613708,3993006,0.006848,34
N-t59f11xx_250,iter_best_exchange_cw,250,iter,best,exchange,cw,3860807,3993006,1.42432,3
N-t59f11xx_250,iter_best_insert_cw,250,iter,best,insert,cw,3814572,3993006,0.691701,4
N-t59f11xx_250,iter_best_transpose_cw,250,iter,best,transpose,cw,3104995,3993006,0.012625,22
N-t59f11xx_250,iter_first_exchange_cw,250,iter,first,exchange,cw,3877060,3993006,5.53646,2
N-t59f11xx_250,iter_first_insert_cw,250,iter,first,insert,cw,3797183,3993006,3.46349,4
N-t59f11xx_250,iter_first_transpose_cw,250,iter,first,transpose,cw,3099701,3993006,0.008194,22
N-t70n11xx_250,iter_best_exchange_random,250,iter,best,exchange,random,2342521,2444390,1.21424,4
N-t70n11xx_250,iter_best_insert_random,250,iter,best,insert,random,2303657,2444390,0.555831,5
N-t70n11xx_250,iter_best_transpose_random,250,iter,best,transpose,random,1614403,2444390,0.010937,33
N-t70n11xx_250,iter_first_exchange_random,250,iter,first,exchange,random,2365102,2444390,8.68361,3
N-t70n11xx_250,iter_first_insert_random,250,iter,first,insert,random,2318788,2444390,5.24891,5
N-t70n11xx_250,iter_first_transpose_random,250,iter,first,transpose,random,1608350,2444390,0.008612,34
N-t70n11xx_250,iter_best_exchange_cw,250,iter,best,exchange,cw,2360085,2444390,1.2028,3
N-t70n11xx_250,iter_best_insert_cw,250,iter,best,insert,cw,2315998,2444390,0.5056,5
N-t70n11xx_250,iter_best_transpose_cw,250,iter,best,transpose,cw,1888692,2444390,0.012798,22
N-t70n11xx_250,iter_first_exchange_cw,250,iter,first,exchange,cw,2377064,2444390,8.11068,2
N-t70n11xx_250,iter_first_insert_cw,250,iter,first,insert,cw,2308741,2444390,3.72267,5
N-t70n11xx_250,iter_first_transpose_cw,250,iter,first,transpose,cw,1889059,2444390,0.01087,22
N-t70d11xn_150,iter_best_exchange_random,150,iter,best,exchange,random,5587448,5825147,0.118387,4
N-t70d11xn_150,iter_best_insert_random,150,iter,best,insert,random,5505999,5825147,0.054467,5
N-t70d11xn_150,iter_best_transpose_random,150,iter,best,transpose,random,3843868,5825147,0.003454,34
N-t70d11xn_150,iter_first_exchange_random,150,iter,first,exchange,random,5624040,5825147,0.691716,3
N-t70d11xn_150,iter_first_insert_random,150,iter,first,insert,random,5521281,5825147,0.418203,5
N-t70d11xn_150,iter_first_transpose_random,150,iter,first,transpose,random,3823373,5825147,0.002664,34
N-t70d11xn_150,iter_best_exchange_cw,150,iter,best,exchange,cw,5593165,5825147,0.129318,3
N-t70d11xn_150,iter_best_insert_cw,150,iter,best,insert,cw,5568920,5825147,0.050138,4
N-t70d11xn_150,iter_best_transpose_cw,150,iter,best,transpose,cw,4532338,5825147,0.003847,22
N-t70d11xn_150,iter_first_exchange_cw,150,iter,first,exchange,cw,5650732,5825147,0.537306,2
N-t70d11xn_150,iter_first_insert_cw,150,iter,first,insert,cw,5533319,5825147,0.350242,5
N-t70d11xn_150,iter_first_transpose_cw,150,iter,first,transpose,cw,4555030,5825147,0.013778,21
N-t70f11xx_150,iter_best_exchange_random,150,iter,best,exchange,random,4926821,5150097,0.110992,4
N-t70f11xx_150,iter_best_insert_random,150,iter,best,insert,random,4914349,5150097,0.050017,4
N-t70f11xx_150,iter_best_transpose_random,150,iter,best,transpose,random,3426842,5150097,0.003786,33
N-t70f11xx_150,iter_first_exchange_random,150,iter,first,exchange,random,5014099,5150097,0.552292,2
N-t70f11xx_150,iter_first_insert_random,150,iter,first,insert,random,4873533,5150097,0.411459,5
N-t70f11xx_150,iter_first_transpose_random,150,iter,first,transpose,random,3424879,5150097,0.0027,33
N-t70f11xx_150,iter_best_exchange_cw,150,iter,best,exchange,cw,4941159,5150097,0.123458,4
N-t70f11xx_150,iter_best_insert_cw,150,iter,best,insert,cw,4903737,5150097,0.05505,4
N-t70f11xx_150,iter_best_transpose_cw,150,iter,best,transpose,cw,4030582,5150097,0.003727,21
N-t70f11xx_150,iter_first_exchange_cw,150,iter,first,exchange,cw,4969149,5150097,0.387697,3
N-t70f11xx_150,iter_first_insert_cw,150,iter,first,insert,cw,4888225,5150097,0.236162,5
N-t70f11xx_150,iter_first_transpose_cw,150,iter,first,transpose,cw,4021334,5150097,0.002765,21
N-t59d11xx_250,iter_best_exchange_random,250,iter,best,exchange,random,3713260,3841167,1.11459,3
N-t59d11xx_250,iter_best_insert_random,250,iter,best,insert,random,3670072,3841167,0.612896,4
N-t59d11xx_250,iter_best_transpose_random,250,iter,best,transpose,random,2725394,3841167,0.012813,29
N-t59d11xx_250,iter_first_exchange_random,250,iter,first,exchange,random,3752191,3841167,6.70452,2
N-t59d11xx_250,iter_first_insert_random,250,iter,first,insert,random,3688396,3841167,4.97769,3
N-t59d11xx_250,iter_first_transpose_random,250,iter,first,transpose,random,2712570,3841167,0.008558,29
N-t59d11xx_250,iter_best_exchange_cw,250,iter,best,exchange,cw,3704520,3841167,1.15372,3
N-t59d11xx_250,iter_best_insert_cw,250,iter,best,insert,cw,3634467,3841167,0.570026,5
N-t59d11xx_250,iter_best_transpose_cw,250,iter,best,transpose,cw,3108716,3841167,0.013079,19
N-t59d11xx_250,iter_first_exchange_cw,250,iter,first,exchange,cw,3728921,3841167,5.71568,2
N-t59d11xx_250,iter_first_insert_cw,250,iter,first,insert,cw,3673316,3841167,3.76227,4
N-t59d11xx_250,iter_first_transpose_cw,250,iter,first,transpose,cw,3107385,3841167,0.010454,19
N-t75k11xx_150,iter_best_exchange_random,150,iter,best,exchange,random,1470220,1541596,0.12919,4
N-t75k11xx_150,iter_best_insert_random,150,iter,best,insert,random,1463166,1541596,0.054155,5
N-t75k11xx_150,iter_best_transpose_random,150,iter,best,transpose,random,1006063,1541596,0.002958,34
N-t75k11xx_150,iter_first_exchange_random,150,iter,first,exchange,random,1496282,1541596,0.639902,2
N-t75k11xx_150,iter_first_insert_random,150,iter,first,insert,random,1455324,1541596,0.367198,5
N-t75k11xx_150,iter_first_transpose_random,150,iter,first,transpose,random,1004205,1541596,0.002548,34
N-t75k11xx_150,iter_best_exchange_cw,150,iter,best,exchange,cw,1468004,1541596,0.140146,4
N-t75k11xx_150,iter_best_insert_cw,150,iter,best,insert,cw,1474781,1541596,0.067903,4
N-t75k11xx_150,iter_best_transpose_cw,150,iter,best,transpose,cw,1131605,1541596,0.00342,26
N-t75k11xx_150,iter_first_exchange_cw,150,iter,first,exchange,cw,1503467,1541596,0.61258,2
N-t75k11xx_150,iter_first_insert_cw,150,iter,first,insert,cw,1470354,1541596,0.385985,4
N-t75k11xx_150,iter_first_transpose_cw,150,iter,first,transpose,cw,1133442,1541596,0.002545,26
N-be75oi_250,iter_best_exchange_random,250,iter,best,exchange,random,5766908,5910096,1.73526,2
N-be75oi_250,iter_best_insert_random,250,iter,best,insert,random,5622469,5910096,0.518155,4
N-be75oi_250,iter_best_transpose_random,250,iter,best,transpose,random,3518387,5910096,0.009956,40
N-be75oi_250,iter_first_exchange_random,250,iter,first,exchange,random,5776317,5910096,10.4469,2
N-be75oi_250,iter_first_insert_random,250,iter,first,insert,random,5640302,5910096,5.2885,4
N-be75oi_250,iter_first_transpose_random,250,iter,first,transpose,random,3515978,5910096,0.007019,40
N-be75oi_250,iter_best_exchange_cw,250,iter,best,exchange,cw,5771703,5910096,1.47593,2
N-be75oi_250,iter_best_insert_cw,250,iter,best,insert,cw,5638711,5910096,0.472223,4
N-be75oi_250,iter_best_transpose_cw,250,iter,best,transpose,cw,4783096,5910096,0.010844,19
N-be75oi_250,iter_first_exchange_cw,250,iter,first,exchange,cw,5824216,5910096,8.91592,1
N-be75oi_250,iter_first_insert_cw,250,iter,first,insert,cw,5662280,5910096,4.08246,4
N-be75oi_250,iter_first_transpose_cw,250,iter,first,transpose,cw,4781494,5910096,0.00817,19
N-t59n11xx_150,iter_best_exchange_random,150,iter,best,exchange,random,306135,318960,0.105509,4
N-t59n11xx_150,iter_best_insert_random,150,iter,best,insert,random,297192,318960,0.044847,6
N-t59n11xx_150,iter_best_transpose_random,150,iter,best,transpose,random,196965,318960,0.002745,38
N-t59n11xx_150,iter_first_exchange_random,150,iter,first,exchange,random,311291,318960,0.582882,2
N-t59n11xx_150,iter_first_insert_random,150,iter,first,insert,random,302610,318960,0.369086,5
N-t59n11xx_150,iter_first_transpose_random,150,iter,first,transpose,random,196076,318960,0.002093,38
N-t59n11xx_150,iter_best_exchange_cw,150,iter,best,exchange,cw,307164,318960,0.0998,3
N-t59n11xx_150,iter_best_insert_cw,150,iter,best,insert,cw,297583,318960,0.04763,6
N-t59n11xx_150,iter_best_transpose_cw,150,iter,best,transpose,cw,235656,318960,0.002715,26
N-t59n11xx_150,iter_first_exchange_cw,150,iter,first,exchange,cw,309679,318960,0.435172,2
N-t59n11xx_150,iter_first_insert_cw,150,iter,first,insert,cw,302656,318960,0.259633,5
N-t59n11xx_150,iter_first_transpose_cw,150,iter,first,transpose,cw,235383,318960,0.001985,26
N-t70l11xx_250,iter_best_exchange_random,250,iter,best,exchange,random,1070249,1113128,1.13799,3
N-t70l11xx_250,iter_best_insert_random,250,iter,best,insert,random,1049179,1113128,0.559704,5
N-t70l11xx_250,iter_best_transpose_random,250,iter,best,transpose,random,676142,1113128,0.006878,39
N-t70l11xx_250,iter_first_exchange_random,250,iter,first,exchange,random,1082921,1113128,7.12284,2
N-t70l11xx_250,iter_first_insert_random,250,iter,first,insert,random,1046782,1113128,3.82447,5
N-t70l11xx_250,iter_first_transpose_random,250,iter,first,transpose,random,676008,1113128,0.004782,39
N-t70l11xx_250,iter_best_exchange_cw,250,iter,best,exchange,cw,1076980,1113128,1.03163,3
N-t70l11xx_250,iter_best_insert_cw,250,iter,best,insert,cw,1040458,1113128,0.500004,6
N-t70l11xx_250,iter_best_transpose_cw,250,iter,best,transpose,cw,810363,1113128,0.00543,27
N-t70l11xx_250,iter_first_exchange_cw,250,iter,first,exchange,cw,1088927,1113128,6.87469,2
N-t70l11xx_250,iter_first_insert_cw,250,iter,first,insert,cw,1047841,1113128,2.57887,5
N-t70l11xx_250,iter_first_transpose_cw,250,iter,first,transpose,cw,811246,1113128,0.004012,27
N-t65b11xx_250,iter_best_exchange_random,250,iter,best,exchange,random,16622109,17273996,1.43767,3
N-t65b11xx_250,iter_best_insert_random,250,iter,best,insert,random,16516139,17273996,0.669605,4
N-t65b11xx_250,iter_best_transpose_random,250,iter,best,transpose,random,11087434,17273996,0.014046,35
N-t65b11xx_250,iter_first_exchange_random,250,iter,first,exchange,random,16805037,17273996,9.38487,2
N-t65b11xx_250,iter_first_insert_random,250,iter,first,insert,random,16170093,17273996,6.5632,6
N-t65b11xx_250,iter_first_transpose_random,250,iter,first,transpose,random,11058744,17273996,0.010187,35
N-t65b11xx_250,iter_best_exchange_cw,250,iter,best,exchange,cw,16624717,17273996,1.30067,3
N-t65b11xx_250,iter_best_insert_cw,250,iter,best,insert,cw,16316785,17273996,0.581782,5
N-t65b11xx_250,iter_best_transpose_cw,250,iter,best,transpose,cw,13811545,17273996,0.014379,20
N-t65b11xx_250,iter_first_exchange_cw,250,iter,first,exchange,cw,16781122,17273996,7.27616,2
N-t65b11xx_250,iter_first_insert_cw,250,iter,first,insert,cw,16289068,17273996,3.86387,5
N-t65b11xx_250,iter_first_transpose_cw,250,iter,first,transpose,cw,13824584,17273996,0.011119,19
N-tiw56n54_250,iter_best_exchange_random,250,iter,best,exchange,random,2022481,2098726,1.37578,3
N-tiw56n54_250,iter_best_insert_random,250,iter,best,insert,random,1989622,2098726,0.63861,5
N-tiw56n54_250,iter_best_transpose_random,250,iter,best,transpose,random,1435686,2098726,0.016444,31
N-tiw56n54_250,iter_first_exchange_random,250,iter,first,exchange,random,2029656,2098726,7.93144,3
N-tiw56n54_250,iter_first_insert_random,250,iter,first,insert,random,1995926,2098726,5.4747,4
N-tiw56n54_250,iter_first_transpose_random,250,iter,first,transpose,random,1432204,2098726,0.01208,31
N-tiw56n54_250,iter_best_exchange_cw,250,iter,best,exchange,cw,2030496,2098726,1.27846,3
N-tiw56n54_250,iter_best_insert_cw,250,iter,best,insert,cw,1987215,2098726,0.55986,5
N-tiw56n54_250,iter_best_transpose_cw,250,iter,best,transpose,cw,1656080,2098726,0.018128,21
N-tiw56n54_250,iter_first_exchange_cw,250,iter,first,exchange,cw,2045891,2098726,8.7057,2
N-tiw56n54_250,iter_first_insert_cw,250,iter,first,insert,cw,2011429,2098726,4.83635,4
N-tiw56n54_250,iter_first_transpose_cw,250,iter,first,transpose,cw,1653857,2098726,0.014295,21
N-be75tot_150,iter_best_exchange_random,150,iter,best,exchange,random,11810593,12287707,0.118267,3
N-be75tot_150,iter_best_insert_random,150,iter,best,insert,random,11585118,12287707,0.051641,5
N-be75tot_150,iter_best_transpose_random,150,iter,best,transpose,random,7541337,12287707,0.003594,38
N-be75tot_150,iter_first_exchange_random,150,iter,first,exchange,random,11828901,12287707,0.607783,3
N-be75tot_150,iter_first_insert_random,150,iter,first,insert,random,11633787,12287707,0.378556,5
N-be75tot_150,iter_first_transpose_random,150,iter,first,transpose,random,7507277,12287707,0.002903,38
N-be75tot_150,iter_best_exchange_cw,150,iter,best,exchange,cw,11782831,12287707,0.121596,4
N-be75tot_150,iter_best_insert_cw,150,iter,best,insert,cw,11675982,12287707,0.051478,4
N-be75tot_150,iter_best_transpose_cw,150,iter,best,transpose,cw,9457008,12287707,0.00343,23
N-be75tot_150,iter_first_exchange_cw,150,iter,first,exchange,cw,11924455,12287707,0.660736,2
N-be75tot_150,iter_first_insert_cw,150,iter,first,insert,cw,11623283,12287707,0.234661,5
N-be75tot_150,iter_first_transpose_cw,150,iter,first,transpose,cw,9476343,12287707,0.002642,22
N-t70n11xx_150,iter_best_exchange_random,150,iter,best,exchange,random,914923,948913,0.123306,3
N-t70n11xx_150,iter_best_insert_random,150,iter,best,insert,random,884028,948913,0.055403,6
N-t70n11xx_150,iter_best_transpose_random,150,iter,best,transpose,random,612398,948913,0.003838,35
N-t70n11xx_150,iter_first_exchange_random,150,iter,first,exchange,random,919004,948913,0.62123,3
N-t70n11xx_150,iter_first_insert_random,150,iter,first,insert,random,881048,948913,0.398086,7
N-t70n11xx_150,iter_first_transpose_random,150,iter,first,transpose,random,608479,948913,0.00276,35
