"Instance","0","0.1","0.2","0.3","0.4","0.5","0.7","0.9","1"
"N-be75eec_150",1.31921530434463,1.26919847893723,0.857779942047095,1.03344178925861,0.878165674561018,1.24384551864175,1.04018917959773,0.937743695640439,1.36090556295057
"N-be75np_150",1.2448418492332,1.05781380129838,0.956340840427497,1.04287162903827,0.890202214145582,1.12154105090026,1.09894659079426,0.940492659588184,1.14013513466424
"N-be75oi_150",0.703127573408638,0.914875982290942,0.604531246800627,0.669030604477831,1.05860850536871,1.04667901754436,0.880111318146086,0.517997947059782,1.01836874046865
"N-be75tot_150",2.07202206237502,2.15484467525145,1.83644515612229,1.92063498909927,1.95653265495344,2.16459425668272,1.94592856095934,2.05127775263521,2.28330639719844
"N-stabu1_150",1.16585968372574,1.31862078941988,1.36048839043416,0.939517312461662,1.11936717329709,1.35857583390942,1.00829979984227,1.26395644656734,1.46595718933475
"N-stabu2_150",0.51717627898357,0.675095169586033,0.543981358453698,0.650508441520329,0.634402286011122,0.635580785194723,0.511491753509732,0.524801861936279,0.498620693798645
"N-stabu3_150",1.15975252996101,1.63039345341757,1.46581989138544,1.34133106600347,1.37815670072465,1.44309486092836,1.23262782275363,1.04892089361471,1.07774288346272
"N-t59b11xx_150",2.75269713386118,1.54898056828881,1.52258801376734,1.89964655584881,2.01355126483617,2.33658995848189,1.80997360744548,1.40930067447639,1.82679693167261
"N-t59d11xx_150",1.82067783006323,1.40117878138808,1.64586377082882,1.4951148460686,1.54249307956467,1.53271661868453,1.71887957656302,1.44096829350166,1.44035299176795
"N-t59f11xx_150",1.95901752440351,1.57728052713779,1.89702493889811,1.48814594233588,1.54366072371323,1.42945703693579,1.51088303482532,1.64795337017476,1.71979221795479
"N-t59n11xx_150",1.54909706546275,1.58546526210183,1.08634311512415,1.12647353900176,1.38167795334838,1.08979182342614,1.03774767995987,1.39547278655631,0.843992977175821
"N-t65b11xx_150",2.12529416613623,1.29333934112983,1.32676132458278,1.44699989277695,1.26115693054487,1.36078759980886,1.0291088896588,1.09485273564435,1.73118746742248
"N-t65d11xx_150",1.92442602533555,1.83331380727982,1.87981110018214,1.29675471371575,1.91203611224194,2.10254858545683,1.74166778344455,1.71382559778521,1.45369361290147
"N-t65f11xx_150",1.87441878425968,1.98786070193453,1.39187915397145,1.56476413007078,1.75144951803011,1.81842582880019,1.37133679778535,1.05503515623269,1.46221061074419
"N-t65l11xx_150",1.16300178376928,0.872941956463401,0.789278441648645,0.82716380684778,1.00672465232285,0.807037206585739,1.16773745441917,0.85912958373455,0.773887512036496
"N-t65n11xx_150",1.46858822696297,1.28446997002177,1.12068824639163,1.29009883192037,1.26867284146764,1.54521337926,1.36254773184102,1.13811956065825,1.50326927930594
"N-t69r11xx_150",2.04950136037099,1.40479591820382,1.21349967784127,1.73853532026137,1.33731085563148,1.82887809056662,1.1606233052296,1.82031699338991,1.5233607881675
"N-t70b11xx_150",1.56612847067277,1.27684332983077,1.34082025004278,1.2272435950261,1.60065652012614,1.29720150729292,1.04811443783495,1.30464405893133,1.44130506283203
"N-t70d11xn_150",2.62601098307047,1.88153191670528,2.00762315526115,1.32961451444916,2.3555285385931,1.99428443608376,1.62823358792491,2.22883645683105,1.86082857651489
"N-t70d11xx_150",2.1155042825134,1.96243127425222,2.15100698424956,1.95316688310573,1.91643324828018,1.92514695883403,1.92083869302116,2.16448246228081,1.86635370732752
"N-t70f11xx_150",1.77225788174475,1.80217964826682,1.40853657707806,1.76985016010378,1.73388967236928,1.71589001139202,1.76713176470268,1.35352790442588,1.66882293673304
"N-t70l11xx_150",1.190536141848,1.12873172763939,1.72502987213353,0.790638691394536,0.925234971226612,0.17099221264381,0.985894859246169,0.793614459486062,0.730665519088408
"N-t70n11xx_150",1.4248935360776,1.6001466941648,1.25079959912026,1.34100807977128,1.76644223443034,1.36977784053965,1.53364955480639,1.17397485333218,1.35902869915366
"N-t74d11xx_150",1.89065738730044,1.50481415370128,1.45708129932129,1.56974573554573,1.51654249384103,1.44152155949887,1.42536582417026,1.77114964553167,1.55578241225775
