"Instance","10","20","50","100","200"
"N-be75eec_150",1.06261348536304,0.857291832958734,1.31246791400552,1.47273996878399,1.40693137875313
"N-be75np_150",0.990197684102686,1.03933122628261,1.07328564011248,1.26271112613382,1.24084147289118
"N-be75oi_150",0.630081716991597,0.664712842093643,0.686880323200094,1.14874735926543,1.10792892517985
"N-be75tot_150",2.18222163012188,1.75699176420792,2.40582722227996,2.68301482123556,2.72417791211981
"N-stabu1_150",1.17371855235467,1.20508447936039,1.35572438599981,1.54527612447892,1.71253788600607
"N-stabu2_150",0.497788812021986,0.527181968130609,0.544836348057487,0.749756559041192,0.831997315794801
"N-stabu3_150",1.41400682194329,1.05960720061989,1.51483944488848,1.78221882763231,1.92861236529877
"N-t59b11xx_150",1.32549273818895,2.17730857680851,2.02589865876433,2.32686638576345,2.72074825207205
"N-t59d11xx_150",1.44493357134116,1.18862621581913,1.42394494553554,1.75689155033476,2.09537587073741
"N-t59f11xx_150",2.12478453204019,1.73961429858661,1.70249648093291,1.97391647389801,2.17025871701907
"N-t59n11xx_150",1.40237020316027,1.34687735139202,1.15030097817908,1.5694757963381,1.58170303486331
"N-t65b11xx_150",1.6338964919468,1.40277813071172,1.47330982689985,1.86876456110753,1.92902329715227
"N-t65d11xx_150",1.36640232042563,1.57927844629928,1.78305177887967,2.15070348577984,2.19919552659519
"N-t65f11xx_150",1.35348488886554,1.93259574985297,1.46876264114561,1.84216506938505,1.94183822752068
"N-t65l11xx_150",0.794014112298537,0.784148131777929,0.914379074649955,1.07499723752545,1.1957568390977
"N-t65n11xx_150",1.30299074143006,1.01646351317244,1.57953127922242,1.81957500276904,2.2706102594179
"N-t69r11xx_150",1.45989901953929,1.64450663915195,1.3973060124965,1.84962715367473,2.39018242053341
"N-t70b11xx_150",1.08135714410843,1.08310894247457,1.43524114541077,1.72028672689329,1.95476856618621
"N-t70d11xn_150",1.88290527260514,1.92147940644245,2.51083792391849,2.383424830309,2.85026283456881
"N-t70d11xx_150",1.83204954570471,1.86620793893535,2.19873803443956,2.27983384994731,2.52010874969915
"N-t70f11xx_150",1.61117353711979,1.61049393826951,1.94388571710397,1.87854714192762,2.10720302937984
"N-t70l11xx_150",1.5249666942879,0.705257037691536,0.993677637331697,2.35795285467722,2.26181265479717
"N-t70n11xx_150",1.73862092731367,1.35281105854804,1.58180992356517,2.02874236099621,2.20694626377761
"N-t74d11xx_150",1.50462258371715,1.19325750283843,1.60573960700908,1.85873969938838,1.87688563399661
"N-t75d11xx_150",1.65561794373448,1.6631785060163,1.41294359965734,1.82077837492507,2.05018802879859
"N-t75e11xx_150",1.25809134443999,1.10700712888199,1.43479728371721,1.53626902814716,1.65935722261381
"N-t75k11xx_150",0.490011650263753,0.546771008746779,0.687339614269887,0.960692684724143,1.30131370346057
"N-t75n11xx_150",1.7455742490078,1.91194508156187,1.99231940446126,2.07458691269662,2.22919704846669
"N-tiw56n54_150",1.12215002177947,1.22919762036888,1.54986305783792,1.60690737458902,2.16016564332981
"N-tiw56n58_150",1.48131543233812,1.2597456101479,1.95717124577633,1.90048052955187,2.2552518971916
"N-tiw56n62_150",1.32016244181494,1.14006764925894,1.29772742499482,1.6448862606113,1.89400714601385
"N-tiw56n66_150",1.40300500232727,0.950171734075276,1.5110416066661,2.04733398209069,1.90342751702276
"N-tiw56n67_150",1.25351570171173,1.37661267144445,1.60312626689581,1.67986696593151,1.8775132473579
"N-tiw56n72_150",1.71715659950768,1.39335821622682,1.82076144362047,1.97782493658586,2.2317958309991
"N-tiw56r54_150",1.83240937098202,1.28137158314826,1.81800724698182,1.95002671698365,2.22554561090053
"N-tiw56r58_150",1.181912498616,1.31830278972685,1.16116280309523,1.59387186857979,1.79940047322428
"N-tiw56r66_150",1.56841023210039,1.37327998639705,1.44052185876115,1.82470224216864,1.74679441763644
"N-tiw56r67_150",1.6069272355298,1.17567706228569,1.37530290364418,1.53806726199421,2.02208090366072
"N-tiw56r72_150",2.13113163380148,2.30239276878543,2.5055263234314,2.76114312912084,2.7988588257209
